YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-02-28,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.059,2,0.045,2,0.363,1,0.20,0
2000-02-28,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.059,2,0.045,2,0.363,1,0.20,0
2000-02-28,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.059,2,0.045,2,0.363,1,0.20,0
2000-02-29,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,2,0.060,2,0.045,2,0.318,1,0.20,0
2000-02-29,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,2,0.060,2,0.045,2,0.318,1,0.20,0
2000-02-29,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,2,0.060,2,0.045,2,0.318,1,0.20,0
2000-02-29,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,2,0.060,2,0.045,2,0.318,1,0.20,0
2000-02-29,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,2,0.060,2,0.045,2,0.318,1,0.20,0
2000-02-29,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,2,0.060,2,0.045,2,0.318,1,0.20,0
2000-02-29,7:00,89.8,99.0,0,35,0,1,8,3,1,15,0,1,8,0,10,2,16,0,10,0,10,2,16,0,10,-9900,99,-9900,99,-9900,99,3.0,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,8:00,83.9,103.4,148,1393,80,0,8,487,0,15,28,0,8,63,10,337,16,27,10,63,10,337,16,27,10,-9900,99,-9900,99,-9900,99,2.9,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,9:00,72.1,112.5,427,1393,300,0,8,800,0,15,54,0,8,256,10,665,16,52,10,259,10,676,16,52,10,-9900,99,-9900,99,-9900,99,2.8,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,10:00,61.1,123.4,673,1393,505,0,8,910,0,15,65,0,8,464,10,811,16,72,10,464,10,811,16,72,10,-9900,99,-9900,99,-9900,99,2.8,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,11:00,51.5,137.1,866,1393,677,0,8,968,0,15,74,0,8,632,10,877,16,87,10,632,10,877,16,87,10,-9900,99,-9900,99,-9900,99,2.7,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,12:00,44.5,154.8,993,1393,790,0,8,994,0,15,81,0,8,745,10,911,16,96,10,745,10,911,16,96,10,-9900,99,-9900,99,-9900,99,2.7,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,13:00,41.3,176.1,1046,1393,838,0,8,1005,0,15,83,0,8,793,10,923,16,99,10,793,10,923,16,99,10,-9900,99,-9900,99,-9900,99,2.6,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,14:00,42.9,198.2,1021,1393,811,0,8,996,0,15,81,0,8,771,10,919,16,98,10,771,10,919,16,98,10,-9900,99,-9900,99,-9900,99,2.5,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,15:00,48.7,217.3,919,1393,724,0,8,819,0,15,184,0,8,681,10,895,16,91,10,681,10,895,16,91,10,-9900,99,-9900,99,-9900,99,2.5,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,16:00,57.5,232.3,747,1393,447,0,8,453,0,15,204,0,8,458,10,637,16,116,10,531,10,845,16,78,10,-9900,99,-9900,99,-9900,99,2.4,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,17:00,68.1,244.1,519,1393,269,0,8,379,0,15,128,0,8,280,10,499,16,94,10,336,10,742,16,60,10,-9900,99,-9900,99,-9900,99,2.3,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,18:00,79.7,253.8,248,1393,141,0,8,271,0,15,93,0,8,125,10,401,16,53,10,127,10,503,16,37,10,-9900,99,-9900,99,-9900,99,2.3,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,19:00,87.9,259.8,20,546,6,1,8,48,1,15,4,1,8,4,10,12,16,4,10,6,10,56,16,4,10,-9900,99,-9900,99,-9900,99,2.2,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-02-29,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.060,2,0.071,2,0.318,1,0.20,0
2000-03-01,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.061,2,0.071,2,0.381,1,0.17,0
2000-03-01,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,2,0.061,2,0.071,2,0.381,1,0.17,0
2000-03-01,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,2,0.061,2,0.071,2,0.381,1,0.17,0
2000-03-01,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.061,2,0.071,2,0.381,1,0.17,0
2000-03-01,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.061,2,0.071,2,0.381,1,0.17,0
2000-03-01,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.061,2,0.071,2,0.381,1,0.17,0
2000-03-01,7:00,89.8,98.6,0,81,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,9,16,0,10,-9900,99,-9900,99,-9900,99,1.4,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,8:00,83.6,103.1,154,1392,14,0,8,0,0,15,14,0,8,27,10,24,16,24,10,70,10,404,16,25,10,-9900,99,-9900,99,-9900,99,1.4,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,9:00,71.8,112.2,433,1392,49,0,8,0,0,15,49,0,8,119,10,8,16,117,10,274,10,733,16,46,10,-9900,99,-9900,99,-9900,99,1.3,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,10:00,60.8,123.1,679,1392,506,0,8,568,0,15,228,0,8,302,10,265,16,173,10,484,10,862,16,63,10,-9900,99,-9900,99,-9900,99,1.2,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,11:00,51.2,136.9,872,1392,455,0,8,261,0,15,291,0,8,552,10,670,16,133,10,656,10,926,16,76,10,-9900,99,-9900,99,-9900,99,1.2,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,12:00,44.1,154.7,999,1392,788,0,8,646,0,15,324,0,8,594,10,516,16,224,10,770,10,955,16,84,10,-9900,99,-9900,99,-9900,99,1.2,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,13:00,41.0,176.2,1051,1392,176,0,8,9,0,15,169,0,8,316,10,139,16,211,10,817,10,965,16,87,10,-9900,99,-9900,99,-9900,99,1.2,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,14:00,42.5,198.4,1026,1392,574,0,8,282,0,15,366,0,8,612,10,429,16,296,10,793,10,960,16,86,10,-9900,99,-9900,99,-9900,99,1.3,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,15:00,48.4,217.6,924,1392,720,0,8,779,0,15,203,0,8,629,11,747,16,134,11,701,10,936,16,80,10,-9900,99,-9900,99,-9900,99,1.3,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,16:00,57.3,232.7,752,1392,569,0,8,881,0,15,93,0,8,502,10,640,16,156,10,547,10,887,16,68,10,-9900,99,-9900,99,-9900,99,1.3,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,17:00,67.9,244.5,523,1392,365,0,8,768,0,15,76,0,8,294,10,554,16,86,10,348,10,788,16,52,10,-9900,99,-9900,99,-9900,99,1.4,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,18:00,79.5,254.1,253,1392,131,0,8,277,0,15,81,0,8,123,10,411,16,48,10,135,10,558,16,33,10,-9900,99,-9900,99,-9900,99,1.4,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,19:00,87.8,260.1,21,545,6,1,8,51,1,15,4,1,8,6,10,59,16,4,10,7,10,77,16,4,10,-9900,99,-9900,99,-9900,99,1.4,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-01,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.061,2,0.056,2,0.381,1,0.17,0
2000-03-02,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.063,2,0.056,2,0.316,1,0.17,0
2000-03-02,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.063,2,0.056,2,0.316,1,0.17,0
2000-03-02,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.063,2,0.056,2,0.316,1,0.17,0
2000-03-02,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.063,2,0.056,2,0.316,1,0.17,0
2000-03-02,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.063,2,0.056,2,0.316,1,0.17,0
2000-03-02,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,2,0.063,2,0.056,2,0.316,1,0.17,0
2000-03-02,7:00,89.6,98.2,1,104,0,1,8,8,1,15,0,1,8,0,10,21,16,0,10,0,10,21,16,0,10,-9900,99,-9900,99,-9900,99,1.1,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,8:00,83.4,102.8,160,1392,77,0,8,311,0,15,41,0,8,79,10,500,16,21,10,79,10,501,16,21,10,-9900,99,-9900,99,-9900,99,1.0,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,9:00,71.6,111.9,439,1392,304,0,8,696,0,15,84,0,8,286,10,783,16,38,10,291,10,799,16,38,10,-9900,99,-9900,99,-9900,99,1.0,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,10:00,60.5,122.8,685,1392,507,0,8,851,0,15,87,0,8,469,10,847,16,52,10,503,10,915,16,53,10,-9900,99,-9900,99,-9900,99,0.9,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,11:00,50.8,136.7,878,1392,680,0,8,920,0,15,99,0,8,637,10,906,16,65,10,677,10,971,16,64,10,-9900,99,-9900,99,-9900,99,0.8,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,12:00,43.8,154.5,1005,1392,783,0,8,935,0,15,108,0,8,790,10,997,16,71,10,790,10,997,16,71,10,-9900,99,-9900,99,-9900,99,0.9,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,13:00,40.6,176.2,1057,1392,840,0,8,909,0,15,149,0,8,836,10,1005,16,73,10,836,10,1005,16,73,10,-9900,99,-9900,99,-9900,99,0.9,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,14:00,42.2,198.6,1031,1392,790,0,8,870,0,15,145,0,8,812,10,999,16,72,10,812,10,999,16,72,10,-9900,99,-9900,99,-9900,99,1.0,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,15:00,48.1,217.9,929,1392,724,0,8,933,0,15,101,0,8,718,10,977,16,67,10,718,10,977,16,67,10,-9900,99,-9900,99,-9900,99,1.0,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,16:00,57.0,233.0,757,1392,573,0,8,883,0,15,92,0,8,564,10,932,16,57,10,564,10,932,16,57,10,-9900,99,-9900,99,-9900,99,1.1,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,17:00,67.7,244.8,527,1392,370,0,8,773,0,15,77,0,8,363,10,844,16,43,10,363,10,844,16,43,10,-9900,99,-9900,99,-9900,99,1.1,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,18:00,79.3,254.4,257,1392,147,0,8,475,0,15,59,0,8,145,10,637,16,28,10,145,10,637,16,28,10,-9900,99,-9900,99,-9900,99,1.1,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,19:00,87.7,260.5,23,568,6,1,8,91,1,15,2,1,8,8,10,120,16,4,10,8,10,120,16,4,10,-9900,99,-9900,99,-9900,99,1.2,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-02,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.063,2,0.035,2,0.316,1,0.17,0
2000-03-03,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.035,2,0.308,1,0.17,0
2000-03-03,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.035,2,0.308,1,0.17,0
2000-03-03,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.035,2,0.308,1,0.17,0
2000-03-03,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.035,2,0.308,1,0.17,0
2000-03-03,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.064,2,0.035,2,0.308,1,0.17,0
2000-03-03,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,2,0.064,2,0.035,2,0.308,1,0.17,0
2000-03-03,7:00,89.5,97.9,1,127,0,1,8,15,1,15,0,1,8,0,10,6,16,0,10,0,10,6,16,0,10,-9900,99,-9900,99,-9900,99,1.2,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,8:00,83.1,102.5,166,1391,90,0,8,398,0,15,42,0,8,73,10,350,16,31,10,73,10,350,16,31,10,-9900,99,-9900,99,-9900,99,1.2,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,9:00,71.3,111.6,446,1391,309,0,8,732,0,15,74,0,8,276,10,681,16,57,10,278,10,689,16,58,10,-9900,99,-9900,99,-9900,99,1.1,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,10:00,60.2,122.6,691,1391,510,0,8,848,0,15,88,0,8,490,10,827,16,79,10,490,10,827,16,79,10,-9900,99,-9900,99,-9900,99,1.1,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,11:00,50.5,136.4,884,1391,667,0,8,845,0,15,129,0,8,663,10,895,16,95,10,663,10,895,16,95,10,-9900,99,-9900,99,-9900,99,1.1,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,12:00,43.4,154.4,1011,1391,755,0,8,829,0,15,152,0,8,747,10,885,16,103,10,777,10,927,16,104,10,-9900,99,-9900,99,-9900,99,1.1,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,13:00,40.2,176.3,1063,1391,838,0,8,903,0,15,148,0,8,548,10,528,16,145,10,824,10,938,16,108,10,-9900,99,-9900,99,-9900,99,1.2,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,14:00,41.8,198.8,1036,1391,817,0,8,950,0,15,109,0,8,757,24,671,27,257,24,799,10,931,16,106,10,-9900,99,-9900,99,-9900,99,1.2,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,15:00,47.8,218.3,934,1391,723,0,8,924,0,15,103,0,8,689,10,883,16,96,10,706,10,905,16,98,10,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,16:00,56.8,233.4,761,1391,575,0,8,883,0,15,91,0,8,550,10,850,16,85,10,550,10,850,16,85,10,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,17:00,67.5,245.2,532,1391,376,0,8,777,0,15,79,0,8,342,10,725,16,65,10,349,10,743,16,65,10,-9900,99,-9900,99,-9900,99,1.3,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,18:00,79.2,254.8,261,1391,149,0,8,481,0,15,59,0,8,133,10,487,16,41,10,135,10,499,16,41,10,-9900,99,-9900,99,-9900,99,1.4,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,19:00,87.6,261.0,24,591,7,1,8,96,1,15,3,1,8,7,10,54,16,5,10,7,10,54,16,5,10,-9900,99,-9900,99,-9900,99,1.4,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-03,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.064,2,0.083,2,0.308,1,0.17,0
2000-03-04,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.065,2,0.083,2,0.305,1,0.17,0
2000-03-04,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.065,2,0.083,2,0.305,1,0.17,0
2000-03-04,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.065,2,0.083,2,0.305,1,0.17,0
2000-03-04,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.065,2,0.083,2,0.305,1,0.17,0
2000-03-04,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.065,2,0.083,2,0.305,1,0.17,0
2000-03-04,6:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,2,0.065,2,0.083,2,0.305,1,0.17,0
2000-03-04,7:00,89.4,97.5,2,151,0,1,8,20,1,15,0,1,8,0,10,11,16,0,10,0,10,12,16,0,10,-9900,99,-9900,99,-9900,99,1.4,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,8:00,82.9,102.2,172,1390,96,0,8,420,0,15,44,0,8,79,10,399,16,29,10,80,10,405,16,29,10,-9900,99,-9900,99,-9900,99,1.4,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,9:00,71.0,111.4,452,1390,314,0,8,737,0,15,74,0,8,287,10,723,16,52,10,287,10,723,16,52,10,-9900,99,-9900,99,-9900,99,1.4,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,10:00,59.8,122.3,697,1390,522,0,8,862,0,15,89,0,8,497,10,850,16,71,10,497,10,850,16,71,10,-9900,99,-9900,99,-9900,99,1.4,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,11:00,50.2,136.2,890,1390,672,0,8,888,0,15,103,0,8,648,10,881,16,85,10,669,10,912,16,85,10,-9900,99,-9900,99,-9900,99,1.4,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,12:00,43.0,154.3,1016,1390,782,0,8,916,0,15,112,0,8,754,10,905,16,93,10,783,10,944,16,93,10,-9900,99,-9900,99,-9900,99,1.3,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,13:00,39.8,176.3,1068,1390,849,0,8,776,0,15,253,0,8,729,10,751,16,152,10,831,10,955,16,97,10,-9900,99,-9900,99,-9900,99,1.3,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,14:00,41.5,199.1,1041,1390,479,0,8,149,0,15,367,0,8,757,10,812,16,148,10,807,10,951,16,95,10,-9900,99,-9900,99,-9900,99,1.3,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,15:00,47.5,218.6,938,1390,546,0,8,357,0,15,305,0,8,602,10,598,16,198,10,715,10,928,16,88,10,-9900,99,-9900,99,-9900,99,1.2,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,16:00,56.5,233.8,766,1390,350,0,8,167,0,15,258,0,8,389,10,350,16,196,10,561,10,880,16,76,10,-9900,99,-9900,99,-9900,99,1.2,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,17:00,67.3,245.5,536,1390,67,0,8,0,0,15,67,0,8,174,10,273,16,68,10,360,10,781,16,59,10,-9900,99,-9900,99,-9900,99,1.2,2,0.065,2,0.067,2,0.305,1,0.17,0
2000-03-04,18:00,79.0,255.1,265,1390,151,0,8,257,0,15,102,0,8,74,10,38,16,67,10,143,10,552,16,38,10,-9900,99,-9900,99,-9900,99,1.1,2,0.065,2,0.067,2,0.305,1,0.17,0
